"ranking","municipio","score","regiao_governo","regiao_administrativa","pib2017","pib_per_capita2017","tipo_prestador","populacao","inv_per_capita","tarifa_agua","desempenho","perdas","consumo_agua","atendimento","tarifa_esgoto","coleta","tratamento","tarifa_agua_norm","tarifa_esgoto_norm","inv_per_capita_norm","perdas_norm","desempenho_norm"
396,"Louveira",57.7104266648587,"Jundiaí","Campinas",13805962,300.639388528374,"Administração pública",45922,66.1629515372372,2.19,79.26,35.97,150.64,96.54,1.25,70.8,70.8,62.431941923775,80.4075235109718,4.87685582152044,54.2191676212295,21.607924441373
397,"Américo Brasiliense",57.6748165296649,"Araraquara","Região Administrativa Central",948260,24.1970961239123,"Administração pública",39189,129.254444222011,1.28,58.32,8.22,181.78,100,0.79,82.2,0,78.9473684210526,87.6175548589342,9.52731512297684,89.5379915998473,13.5683022345082
398,"Itaju",57.4869268040148,"Jaú","Bauru",107728,29.0920874966244,"Administração pública",3703,0,0.64,54.48,52.63,221.29,68.75,0.41,80.95,80.95,90.562613430127,93.5736677115987,0,33.0151457299224,12.0939875604699
399,"Jundiaí",57.3928748542062,"Jundiaí","Campinas",41227953,100.679499483513,"Soc. de Econ. Mista com Adm. Pública",409497,40.6519562209204,3.89,95.86,25.35,204.21,99.07,4.48,100,100,31.5789473684211,29.7805642633229,2.99644627009439,67.7357770141275,27.9812639176841
400,"Florínia",57.3526132695726,"Assis","Marília",231650,83.9920232052212,"Soc. de Econ. Mista com Adm. Pública",2758,30.2437161911819,5.18,134.62,6.15,276.18,85.96,4.63,100,100,8.16696914700545,27.4294670846395,2.2292573100879,92.1725849560901,42.8626276587576
401,"Itararé",57.3267079691427,"Itapeva","Itapeva",875364,17.3755731554815,"Soc. de Econ. Mista com Adm. Pública",50379,77.0617057188245,2.76,80.12,15.12,130.9,89.36,2.43,93.02,53.86,52.0871143375681,61.9122257053291,5.68020046596062,80.7560137457045,21.9381094985794
402,"Paulínia",57.3000673771962,"Campinas","Campinas",35346490,344.847169240675,"Soc. de Econ. Mista com Adm. Pública",102499,23.5869019255263,3.47,110.92,25.18,185.37,100,2.96,81.86,80.28,39.2014519056261,53.6050156739812,1.73858507358752,67.952144584447,33.7633417799278
403,"Viradouro",57.2625895411889,"Barretos","Barretos",356142,19.0919909938887,"Administração pública",18654,0,0.83,80.31,39.62,180.74,97.85,0.68,100,12.21,87.1143375680581,89.3416927899686,0,49.5736286114293,22.0110573600553
404,"Pedreira",57.2588515380648,"Campinas","Campinas",1128534,24.21850723207,"Administração pública",46598,27.9348719410485,2.08,115.27,38.16,141.1,97.57,2.08,78.74,61.01,64.4283121597096,67.398119122257,2.0590729355908,51.4318442153494,35.4334638716118
405,"Garça",57.1771352815101,"Marília","Marília",1159125,25.9998429859585,"Administração pública",44582,78.0289233716475,3.03,129.01,29.65,165.83,90.9,3.15,79.99,79.99,47.1869328493648,50.6269592476489,5.75149385495329,62.2629502354588,40.7087460646548
406,"Águas de São Pedro",57.1654840274867,"Piracicaba","Campinas",125146,38.2943696450428,"Soc. de Econ. Mista com Adm. Pública",3268,148.511133136095,3.79,70.32,30.65,415.92,97.19,3.52,95.9,95.9,33.3938294010889,44.8275862068966,10.9467211992158,60.9901998218149,18.1755355908777
407,"Santo Antônio do Jardim",57.1520356026921,"São João da Boa Vista","Campinas",137160,22.7500414662465,"Soc. de Econ. Mista com Adm. Pública",6029,12.3893884048257,2.82,77.59,23.93,156.78,61.34,2.5,96.32,96.32,50.9981851179673,60.8150470219436,0.91321894751244,69.5430826015018,20.9667511326115
408,"Pardinho",57.1253576764488,"Botucatu","Sorocaba",283090,45.229269851414,"Soc. de Econ. Mista com Adm. Pública",6259,40.0253600628931,2.87,72.24,18.5,178.94,75.16,2.5,86.31,86.31,50.0907441016334,60.8150470219436,2.9502600125285,76.4541173475881,18.9126929278968
409,"Itatiba",57.1116406464121,"Jundiaí","Campinas",5566364,47.7787181445971,"Soc. de Econ. Mista com Adm. Pública",116503,43.650720463515,3.19,97.65,20.45,156.8,87.77,2.95,82.61,82.61,44.2831215970962,53.7617554858934,3.2174844873153,73.9722540409825,28.6685095600092
410,"Boituva",57.0701833797328,"Itapetininga","Sorocaba",2696866,46.5699533759282,"Soc. de Econ. Mista com Adm. Pública",57910,38.8402533741408,2.8,82.72,11.26,176.92,84.14,2.43,73.84,73.84,51.3611615245009,61.9122257053291,2.86290607320323,85.6688303423698,22.9363433924595
411,"Pitangueiras",56.9927868798783,"Ribeirão Preto","Ribeirão Preto",1183500,30.4327701920852,"Administração pública",38889,0,0.36,41.14,30,290.88,98.83,0.24,96.44,0,95.6442831215971,96.2382445141066,0,61.8174875906835,6.97227981263918
412,"Jumirim",56.9223911197447,"Sorocaba","Sorocaba",103933,32.1078158789002,"Administração pública",3237,3.58213876319759,1.91,77.84,15.01,126.13,97.65,1.45,55.36,55.36,67.513611615245,77.2727272727273,0.264038617910843,80.8960162912053,21.0627351608692
413,"Ipuã",56.9154405596185,"São Joaquim da Barra","Franca",379295,23.8071177504394,"Administração pública",15932,14.8103103214264,1.19,116.74,53.37,328.45,100,0.92,60,60,80.5807622504537,85.5799373040752,1.09166454082572,32.0733104238259,35.997849957767
414,"Angatuba",56.8715072776251,"Itapeva","Itapeva",963361,39.1069659819761,"Soc. de Econ. Mista com Adm. Pública",24634,49.2274236052705,2.94,77.92,18.03,141.7,80.24,2.63,82.68,82.68,48.8203266787659,58.7774294670846,3.62854198323816,77.0523100420008,21.0934500499117
415,"Pirassununga",56.8671031910157,"Limeira","Campinas",2605700,34.5244720036039,"Administração pública",75474,56.4119188726459,2.58,110.6,32.26,205.19,91.63,3.2,80.81,80.56,55.3539019963702,49.8432601880878,4.1581094640611,58.9410716558483,33.640482223758
416,"Bragança Paulista",56.8478493402504,"Bragança Paulista","Campinas",5672443,34.5537240425674,"Soc. de Econ. Mista com Adm. Pública",164163,61.0145460651383,3.12,94.67,11.52,152.19,95.02,2.79,70.29,70.29,45.5535390199637,56.269592476489,4.49736804755041,85.3379152348225,27.5243799431775
417,"Guararapes",56.7595542036104,"Araçatuba","Araçatuba",987256,30.2338457769339,"Administração pública",32654,9.71365594678709,0.62,56.37,15.31,178.18,92.55,0.77,48.5,40.12,90.9255898366606,87.9310344827586,0.715991328253755,80.5141911671121,12.8196268140981
418,"Poá",56.7576178502464,"São Paulo","São Paulo",4216622,36.5113431698531,"Soc. de Econ. Mista com Adm. Pública",115488,46.20572891101,3.88,136.56,16.75,126.18,100,4.22,87.24,75.51,31.7604355716878,33.8557993730408,3.40581356774013,78.6814305714649,43.6074637180373
419,"Monte Mor",56.7561949330748,"Campinas","Campinas",2917997,50.978284416492,"Soc. de Econ. Mista com Adm. Pública",57240,59.8236533650983,2.94,66.71,15.18,153.5,100,2.67,72.6,72.6,48.8203266787659,58.1504702194357,4.4095876226743,80.6796487208858,16.7895262228365
420,"Santa Bárbara d'Oeste",56.7225852568072,"Campinas","Campinas",5494890,28.635773806732,"Administração pública",191889,189.804318465118,2.35,94.62,51.13,154.48,100,2.37,99.59,55.39,59.5281306715064,62.8526645768025,13.9904323182343,34.9242713503882,27.5051831375259
421,"Serra Azul",56.7086292117121,"Ribeirão Preto","Ribeirão Preto",165106,11.9555394641564,"Soc. de Econ. Mista com Adm. Pública",13810,52.9604283521697,2.76,80.97,18.9,165.75,56.01,2.45,90.93,90.93,52.0871143375681,61.5987460815047,3.90370089783755,75.9450171821306,22.2644551946556
422,"São Luís do Paraitinga",56.6354303427577,"Taubaté","São José dos Campos",172868,16.0957169459963,"Soc. de Econ. Mista com Adm. Pública",10740,43.0961830774991,2.79,61.03,7.16,154.53,57.69,2.51,87.26,87.26,51.5426497277677,60.6583072100313,3.17660966513146,90.8871070383098,14.6087691008216
423,"Iporanga",56.5559199926957,"Itapeva","Itapeva",50487,11.7438939288207,"Soc. de Econ. Mista com Adm. Pública",4299,16.4748938178386,3.05,42.78,5.77,144.33,52.27,3.07,100,100,46.8239564428312,51.8808777429467,1.21436060450293,92.6562301132748,7.60193503800968
424,"Santa Cruz das Palmeiras",56.5288030607623,"São João da Boa Vista","Campinas",501910,15.0025407263488,"Administração pública",33455,0.0334363502575423,0.85,110.23,45.09,177.73,96.89,0.48,100,0,86.7513611615245,92.4764890282132,0.0024645856270804,42.6116838487972,33.4984258619366
425,"Jacupiranga",56.4022736201109,"Registro","Registro",604720,33.7832402234637,"Soc. de Econ. Mista com Adm. Pública",17900,41.9687170720771,3.34,99.12,8.68,153.89,65.65,3.4,90.91,85.11,41.5607985480944,46.7084639498433,3.09350440721361,88.9525264095711,29.2328956461645
426,"Cabrália Paulista",56.2569444168978,"Bauru","Bauru",84475,19.4106158088235,"Administração pública",4352,0,1.71,91.21,25.23,157.78,88.12,1.68,61.52,61.52,71.1433756805808,73.6677115987461,0,67.8885070637648,26.1959609920909
427,"Joanópolis",56.2308713510767,"Bragança Paulista","Campinas",207714,16.0434077392446,"Soc. de Econ. Mista com Adm. Pública",12947,114.849284623607,2.87,81.13,0,163.01,69.52,2.53,69.88,69.22,50.0907441016334,60.3448275862069,8.46551414803287,100,22.3258849727405
428,"Caraguatatuba",56.217929534133,"Caraguatatuba","São José dos Campos",2928286,25.073947219701,"Soc. de Econ. Mista com Adm. Pública",116786,58.4595949007315,3.62,90.65,8.93,244.95,80.29,3.65,85.63,85.63,36.4791288566243,42.7899686520376,4.30904318944874,88.6343388061601,25.9809567687937
429,"Conchas",56.1972971082636,"Botucatu","Sorocaba",344263,19.5182560380996,"Soc. de Econ. Mista com Adm. Pública",17638,70.7344198086663,2.96,51.38,18.69,152.66,71.73,2.58,88.75,88.75,48.4573502722323,59.5611285266458,5.21381768816068,76.2122947689958,10.9037856100745
430,"Indaiatuba",56.1782425509328,"Campinas","Campinas",13489932,56.3014165157219,"Administração pública",239602,166.244896965671,2.99,118.64,18.8,189.55,98.36,3.25,85,44.04,47.9128856624319,49.0595611285266,12.2538728204833,76.072292223495,36.7273285725255
431,"Divinolândia",56.1623962433765,"São João da Boa Vista","Campinas",299836,26.3383696416022,"Soc. de Econ. Mista com Adm. Pública",11384,33.4442478586724,2.9,78.26,14.73,163.63,74.24,2.55,84.53,76.01,49.546279491833,60.0313479623824,2.46516775742907,81.2523864070256,21.2239883283422
432,"Cafelândia",56.0843729132073,"Lins","Bauru",468342,26.5424766222726,"Administração pública",17645,0,1.39,120.73,28.53,170.17,86.65,1.03,100,0,76.950998185118,83.8557993730408,0,63.68843069874,37.5297550487599
433,"Cananéia",56.072878585987,"Registro","Registro",258772,20.5228011737648,"Soc. de Econ. Mista com Adm. Pública",12609,64.1254015471728,3.53,72.79,4.94,190.05,84.13,3.55,82.21,82.21,38.1125226860254,44.3573667711599,4.72666848404818,93.7126129565992,19.1238577900637
434,"Redenção da Serra",56.0527518003256,"Taubaté","São José dos Campos",57031,14.5933981576254,"Soc. de Econ. Mista com Adm. Pública",3908,26.4980766243852,2.77,49.91,2.83,165.56,46.26,2.41,89.67,89.67,51.9056261343013,62.2257053291536,1.95316708584256,96.3981163293878,10.3393995239192
435,"Serrana",55.8625032098762,"Ribeirão Preto","Ribeirão Preto",941115,21.4915505823247,"Administração pública",43790,0,1,159.79,62.93,167.61,100,0.61,100,0,84.0290381125227,90.4388714733542,0,19.9058164693903,52.5262996237426
436,"Pompéia",55.8067526184198,"Marília","Marília",825898,38.1054719940943,"Administração pública",21674,28.642111573841,3.49,93.01,27.44,135.99,93.04,2.52,80,80,38.8384754990926,60.5015673981191,2.11120340498881,65.0757286496118,26.8870459955463
437,"Ibirarema",55.7877183514098,"Assis","Marília",180413,23.9274535809019,"Administração pública",7540,0,2.45,88.66,51.18,148.62,92.37,2.15,84.92,84.92,57.7132486388385,66.3009404388715,0,34.860633829706,25.2169239038624
438,"São Miguel Arcanjo",55.7641993249752,"Itapetininga","Sorocaba",676363,20.5518991188089,"Soc. de Econ. Mista com Adm. Pública",32910,46.6638683465717,2.85,93.84,17.55,132.65,71.5,2.55,77.91,77.91,50.453720508167,60.0313479623824,3.43958291934062,77.6632302405498,27.2057129693619
439,"Riolândia",55.7295534963055,"Votuporanga","São José do Rio Preto",226354,18.7286116167466,"Soc. de Econ. Mista com Adm. Pública",12086,53.4230789175174,4.59,116.47,5,257.4,74.04,4.09,91.78,91.78,18.8747731397459,35.8934169278997,3.93780276376891,93.6362479317806,35.8941872072487
440,"Pariquera-Açu",55.5604560701978,"Registro","Registro",526936,26.971182883759,"Soc. de Econ. Mista com Adm. Pública",19537,71.7183745528871,3.45,83.17,17.65,153.9,73.91,3.49,89.89,89.89,39.5644283121597,45.2978056426332,5.28634476428069,77.5359551991854,23.1091146433234
441,"Barão de Antonina",55.5506827181074,"Itapeva","Itapeva",79652,23.3857897827363,"Soc. de Econ. Mista com Adm. Pública",3406,24.9788288288288,2.73,55.59,12.05,139.19,75.39,2.39,77.41,77.41,52.6315789473684,62.5391849529781,1.84118368298724,84.6633575155912,12.5201566459341
442,"Olímpia",55.5273035253199,"Barretos","Barretos",2072343,38.3504450654181,"Administração pública",54037,123.315867735176,2.12,122.47,21.78,225.22,94.44,2.39,80,23.97,63.7023593466425,62.5391849529781,9.0895840266689,72.2794959908362,38.1978038854335
443,"Caçapava",55.4629338711685,"São José dos Campos","São José dos Campos",4075123,44.0139868448054,"Soc. de Econ. Mista com Adm. Pública",92587,34.5402776826972,3.06,76.08,26.48,152.76,100,2.67,75.14,74.54,46.6424682395644,58.1504702194357,2.54595586170291,66.2975690467099,20.387007601935
444,"Guarulhos",55.3418266415801,"São Paulo","São Paulo",55743650,41.3187405354481,"Administração pública",1349113,21.9098758326933,2.94,234.07,28.08,160.57,99.94,2.77,83.05,7.42,48.8203266787659,56.5830721003135,1.61497186901228,64.2611683848797,81.0450740996698
445,"Bebedouro",55.2998070419473,"Barretos","Barretos",3260501,41.9297719936729,"Administração pública",77761,34.577356655819,1.83,127.02,20.01,304.53,100,1.74,53.42,30.26,68.9655172413793,72.7272727272727,2.54868894421697,74.5322642229859,39.9447131997236
446,"Iaras",55.0656198674743,"Avaré","Sorocaba",124727,14.701438000943,"Soc. de Econ. Mista com Adm. Pública",8484,5.2709848146494,2.77,107.92,6.89,158.45,33.74,2.48,84.76,84.76,51.9056261343013,61.128526645768,0.388523068896061,91.2307496499936,32.6115334408354
447,"Embaúba",55.0258537043345,"Barretos","Barretos",54347,21.9495153473344,"Administração pública",2476,66.0710993485342,1.92,95.21,78.57,188.18,85.02,1.88,100,84.72,67.3321234119782,70.5329153605016,4.87008541798209,0,27.7317054442141
448,"Presidente Venceslau",54.9491865437481,"Presidente Prudente","Presidente Prudente",721893,18.2554369815901,"Administração pública",39544,7.60494828635165,2.14,99.49,9.09,151.15,100,2.11,64.98,25.98,63.3393829401089,66.9278996865204,0.56055897539248,88.4306987399771,29.3749520079859
449,"Iguape",54.8951620637861,"Registro","Registro",809924,26.4301005090719,"Soc. de Econ. Mista com Adm. Pública",30644,104.911345659321,3.26,82.79,0,184.29,64.91,3.32,76.29,76.29,43.0127041742287,47.9623824451411,7.73299097054714,100,22.9632189203717
450,"Torre de Pedra",54.8557358137464,"Botucatu","Sorocaba",27864,11.6342379958246,"Soc. de Econ. Mista com Adm. Pública",2395,154.846855476885,2.88,56.63,9.21,178.18,95.29,2.44,59.64,59.64,49.9092558983666,61.7554858934169,11.4137258243621,88.2779686903398,12.9194502034861
451,"Cajati",54.848303544122,"Registro","Registro",1565335,54.2201246969172,"Soc. de Econ. Mista com Adm. Pública",28870,48.4539559517567,3.13,77.61,15.54,149.1,79.9,3.15,79.06,79.06,45.3720508166969,50.6269592476489,3.57152986178415,80.221458571974,20.9744298548721
452,"Santa Cruz da Conceição",54.844909212708,"Limeira","Campinas",117879,26.7359945565888,"Administração pública",4409,0,1.44,86.67,17.43,366.77,70.61,1.34,55.42,55.42,76.043557168784,78.9968652037618,0,77.8159602901871,24.4528910389311
453,"Capela do Alto",54.7629030536901,"Itapetininga","Sorocaba",285779,14.2853786553362,"Soc. de Econ. Mista com Adm. Pública",20005,68.1626480238993,2.83,67.7,11.4,139.61,86.2,2.46,65.98,65.98,50.8166969147005,61.4420062695925,5.02425298603121,85.4906452844597,17.169622974737
454,"Monte Azul Paulista",54.6416957529014,"Barretos","Barretos",562393,29.2395237600083,"Administração pública",19234,8.28631601049869,1.79,95.42,34.53,221.83,95.96,1.77,85,29.75,69.6914700544465,72.257053291536,0.610782432401233,56.0519282168767,27.8123320279505
455,"Artur Nogueira",54.5568654344475,"Campinas","Campinas",1081069,20.7953872196361,"Administração pública",51986,82.4592445275959,2.1,104.75,28.65,160.64,90.54,2.09,95.21,18.39,64.065335753176,67.2413793103448,6.07805180042874,63.5357006491027,31.3944559625278
456,"Porto Ferreira",54.5380737512093,"São Carlos","Região Administrativa Central",1975018,35.6295641506711,"Empresa privada",55432,55.8689841719397,2.65,109.5,25.56,184.2,98.21,2.32,79.2,36.37,54.0834845735027,63.6363636363636,4.11808987312199,67.4684994272623,33.2181524994241
457,"Itanhaém",54.4644167996167,"Santos","Santos",1855370,18.8116071338045,"Soc. de Econ. Mista com Adm. Pública",98629,428.887366860373,3.24,49.54,0,216.78,94.37,3.31,54.02,54.02,43.3756805807622,48.1191222570533,31.61318839702,100,10.1973431620978
458,"Amparo",54.4509785632904,"Bragança Paulista","Campinas",4358991,61.2278032952678,"Administração pública",71193,18.1008941422594,1.87,88.45,40.16,172.73,78.71,1.63,87.79,51.06,68.2395644283122,74.4514106583072,1.33421271151606,48.8863433880616,25.1362973201259
459,"Capivari",54.4390498144407,"Piracicaba","Campinas",1877375,34.5753987255516,"Administração pública",54298,187.713316951089,2.78,104.54,9.18,166.79,94.5,2.92,80,21.59,51.7241379310345,54.2319749216301,13.8363050813204,88.3161512027491,31.3138293787914
460,"Ilha Comprida",54.4205049488726,"Registro","Registro",692944,65.0285285285285,"Soc. de Econ. Mista com Adm. Pública",10656,185.357132694938,3.13,85.94,0,345.58,87.66,3.18,57.17,57.17,45.3720508166969,50.1567398119122,13.662631285953,100,24.1726176764186
461,"Mogi Mirim",54.3192594896612,"Campinas","Campinas",4456895,48.2530720511016,"Administração pública",92365,31.67767027989,3.33,88.35,42.1,170.13,93.57,3.41,90.51,88.33,41.7422867513612,46.551724137931,2.33495373358215,46.4172075855925,25.0979037088228
462,"Guaratinguetá",54.2796734405954,"Guaratinguetá","São José dos Campos",5277694,43.8284793675312,"Soc. de Econ. Mista com Adm. Pública",120417,0.975652044634229,2.16,87.24,35.4,147.91,99.46,1.91,93.46,28.59,62.9764065335753,70.0626959247649,0.0719150860580162,54.9446353570065,24.6717346233587
463,"Suzano",54.2281344349957,"São Paulo","São Paulo",10761082,37.0090415415674,"Soc. de Econ. Mista com Adm. Pública",290769,201.070728147761,3.98,122.89,12.38,125.95,100,4.16,77.45,54.21,29.94555353902,34.7962382445141,14.8208767644363,84.2433498790887,38.3590570529064
464,"Rafard",54.1939019620552,"Piracicaba","Campinas",326043,36.0109343936382,"Administração pública",9054,25.414364640884,1.73,36.7,9.97,139.48,100,1.47,91.36,0,70.7803992740472,76.9592476489028,1.87328692673849,87.3106783759705,5.26760347078246
465,"São Pedro",54.1178848499154,"Piracicaba","Campinas",741439,21.2458880165052,"Administração pública",34898,233.845958717934,1.78,51.82,36,167.54,98.81,1.41,95,8.87,69.8729582577133,77.8996865203762,17.2367314126054,54.1809851088202,11.072717499808
466,"Monteiro Lobato",53.9757490706483,"São José dos Campos","São José dos Campos",60571,13.3152341173884,"Soc. de Econ. Mista com Adm. Pública",4549,66.2629991319445,2.81,37.69,0,161.12,50.43,2.59,80.13,80.13,51.1796733212341,59.4043887147335,4.88423030653571,100,5.64770022268295
467,"Alumínio",53.8960564301292,"Sorocaba","Sorocaba",1853577,101.155697445972,"Soc. de Econ. Mista com Adm. Pública",18324,599.073931508332,3.35,58.28,24.11,156.36,71.11,2.56,68.92,62.86,41.3793103448276,59.8746081504702,44.157600628703,69.3139875270459,13.5529447899869
468,"Cruzeiro",53.8644071331533,"Cruzeiro","São José dos Campos",2136729,26.1456732416426,"Administração pública",81724,2.7176729959094,1.43,125.75,54.69,141.48,100,0.98,100,0,76.2250453720508,84.6394984326019,0.2003190465835,30.393279877816,39.4571143361745
469,"Barra do Turvo",53.6600478874211,"Registro","Registro",78283,10.0607891016579,"Soc. de Econ. Mista com Adm. Pública",7781,117.588513074021,3.3,62.32,0,135.59,42.57,3.35,86.58,86.58,42.2867513611615,47.4921630094044,8.66742204217148,100,15.1040466866313
470,"Jacareí",53.4454664617867,"São José dos Campos","São José dos Campos",11696354,50.8866787614585,"Administração pública",229851,78.1074986090924,3.39,110.8,28.95,155.95,99.13,3.38,78.74,59.39,40.6533575317604,47.0219435736677,5.75728561749195,63.1538755250095,33.7172694463641
471,"Neves Paulista",53.3004388718826,"São José do Rio Preto","São José do Rio Preto",219695,24.4132681409045,"Administração pública",8999,10.6311548791406,1.36,157.89,47.86,305.77,90.24,1.17,42.67,42.67,77.4954627949183,81.6614420062696,0.783619961885199,39.0861652030037,51.7968210089841
472,"Barra Bonita",53.2301262632528,"Jaú","Bauru",1387795,38.1986457845917,"Administração pública",36331,33.2161541229551,2.54,98.28,28.57,206.2,100,1.61,80,20,56.0798548094374,74.7648902821317,2.4483550210405,63.6375206821942,28.9103893112186
473,"Eldorado",53.2222283943746,"Registro","Registro",362009,23.45225447007,"Soc. de Econ. Mista com Adm. Pública",15436,61.5780949297416,3.23,64.39,10.4,150.6,48.55,3.25,88.74,88.67,43.557168784029,49.0595611285266,4.53890710373211,86.7633956981036,15.8987944406051
474,"Junqueirópolis",53.1461436487849,"Dracena","Presidente Prudente",613203,30.1283840220115,"Administração pública",20353,1.30091600077958,1.6,167.19,67.53,513.39,82.24,1.15,59.15,59.15,73.1397459165154,81.9749216300941,0.0958902168706952,14.0511645666285,55.3674268601705
475,"Salto de Pirapora",53.0945731463686,"Sorocaba","Sorocaba",1633062,36.7831610243935,"Soc. de Econ. Mista com Adm. Pública",44397,52.4579213732989,2.98,95.01,32.3,149.57,100,2.67,64.05,64.05,48.0943738656987,58.1504702194357,3.86666122490396,58.8901616393025,27.6549182216079
476,"Cordeirópolis",53.0487299532419,"Limeira","Campinas",2610037,109.69768419283,"Administração pública",23793,3.10750959910821,1.76,86.15,11.84,160.53,100,1.69,71.23,0,70.2359346642468,73.5109717868338,0.229053812242826,84.9306351024564,24.2532442601551
477,"Lavrinhas",52.9644901422643,"Cruzeiro","São José dos Campos",109607,15.3296503496504,"Soc. de Econ. Mista com Adm. Pública",7150,124.129034272235,2.68,43.35,16.87,141.33,95.09,2.11,63.33,49.33,53.5390199637024,66.9278996865204,9.14952234362699,78.5287005218277,7.82077862243723
478,"Cabreúva",52.9524345535961,"Jundiaí","Campinas",4294324,89.6949265827015,"Soc. de Econ. Mista com Adm. Pública",47877,217.740024506801,3.14,75.17,23.15,160.31,73.92,2.84,71.2,71.2,45.1905626134301,55.4858934169279,16.0495667351895,70.5358279241441,20.037625739077
479,"São Bento do Sapucaí",52.9369868268735,"Taubaté","São José dos Campos",196195,18.0078017439192,"Soc. de Econ. Mista com Adm. Pública",10895,31.8362640397717,2.95,58.6,0,163.32,70.68,2.56,71.17,57.11,48.6388384754991,59.8746081504702,2.34664364286167,100,13.6758043461568
480,"Taquarivaí",52.8025495769359,"Itapeva","Itapeva",242700,42.4671916010499,"Soc. de Econ. Mista com Adm. Pública",5715,27.5450189917127,3.21,79.1,3.94,125.72,85.7,3,60.63,60.63,43.9201451905626,52.9780564263323,2.0303369650615,94.9853633702431,21.546494663288
481,"Socorro",52.7559288454944,"Bragança Paulista","Campinas",822933,20.4607906514172,"Soc. de Econ. Mista com Adm. Pública",40220,42.6295077248573,2.89,81.89,12.41,160.11,60.05,2.56,71.35,71.08,49.7277676950998,59.8746081504702,3.14221113306159,84.2051673666794,22.6176764186439
482,"Jardinópolis",52.7421424261478,"Ribeirão Preto","Ribeirão Preto",1072305,24.9931241842252,"Administração pública",42904,9.38924841229954,1.73,214.33,58.67,474.12,100,1.72,78.63,0,70.7803992740472,73.0407523510972,0.692079324082958,25.3277332315133,73.466175228442
483,"Lindóia",52.7367131320321,"Bragança Paulista","Campinas",164728,21.4071474983756,"Administração pública",7695,0,1.44,86.26,32.52,146.15,100,0.75,74.7,0,76.043557168784,88.2445141065831,0,58.6101565483009,24.2954772325885
484,"Itapirapuã Paulista",52.7064722424204,"Itapeva","Itapeva",38226,9.13186813186813,"Soc. de Econ. Mista com Adm. Pública",4186,62.2447923095182,2.85,64.74,5.32,125.32,59.13,2.57,69.25,69.25,50.453720508167,59.717868338558,4.58804921305783,93.2289677994145,16.0331720801659
485,"São José do Rio Pardo",52.6668429487187,"São João da Boa Vista","Campinas",1727261,31.5573683633573,"Administração pública",54734,12.0292902141957,1.83,81.89,40,159.6,94.95,1.61,96.23,13.83,68.9655172413793,74.7648902821317,0.886676193350322,49.0899834542446,22.6176764186439
486,"Águas de Santa Bárbara",52.5874683469579,"Avaré","Sorocaba",148264,24.6736561823931,"Soc. de Econ. Mista com Adm. Pública",6009,19.8614966887417,2.91,71.63,24.35,224.93,74.8,2.65,74.46,74.46,49.3647912885662,58.4639498432602,1.46398631711713,69.0085274277714,18.678491898948
487,"Charqueada",52.5603604048853,"Piracicaba","Campinas",350913,20.9225494872406,"Soc. de Econ. Mista com Adm. Pública",16772,60.0140072902581,2.92,68.62,29.2,162.62,99.65,2.63,65.74,62.35,49.1833030852995,58.7774294670846,4.42361856637461,62.8356879215986,17.5228441987253
488,"Ribeirão Grande",52.5367820205253,"Itapeva","Itapeva",296224,38.485643757308,"Soc. de Econ. Mista com Adm. Pública",7697,22.2031228802505,2.84,57.85,0,103.6,91.34,2.56,51.71,51.71,50.6352087114338,59.8746081504702,1.6365870409143,100,13.3878522613837
489,"Itupeva",52.4672765016281,"Jundiaí","Campinas",6124416,107.387491013659,"Soc. de Econ. Mista com Adm. Pública",57031,45.4817592918574,3.56,91.96,16.35,187.45,78.7,3.2,72.3,72.3,37.568058076225,49.8432601880878,3.35244993492545,79.1905307369225,26.483913076864
490,"Diadema",52.2688554420441,"São Paulo","São Paulo",13412703,32.0978655990274,"Soc. de Econ. Mista com Adm. Pública",417869,37.1239327067901,3.59,138.99,16.85,132.27,100,3.7,75.82,37.47,37.0235934664247,42.0062695924765,2.73639647464861,78.5541555301005,44.5404284727021
491,"Descalvado",52.1909556942871,"São Carlos","Região Administrativa Central",1643346,49.2816529718707,"Administração pública",33346,0,1.05,70.1,32.75,250.88,90.38,0.79,80,0,83.1215970961888,87.6175548589342,0,58.3174239531628,18.0910696460109
492,"Ferraz de Vasconcelos",52.1362093366922,"São Paulo","São Paulo",2989860,15.8304212465849,"Soc. de Econ. Mista com Adm. Pública",188868,25.9660836072148,3.51,138.04,11.4,114.41,96.85,3.57,68.04,38.1,38.475499092559,44.0438871473354,1.91395400386064,85.4906452844597,44.1756891653229
493,"Juquiá",52.0996351714875,"Registro","Registro",361626,18.8425385577324,"Soc. de Econ. Mista com Adm. Pública",19192,84.7665496086313,3.34,87.67,15.55,149.97,68.3,3.29,74.95,72.26,41.5607985480944,48.4326018808777,6.2481227231284,80.2087310678376,24.8368271519619
494,"São Paulo",51.9758793334158,"São Paulo","São Paulo",699288352,57.7593931404519,"Soc. de Econ. Mista com Adm. Pública",12106920,142.58528785814,4.2,124.65,23.95,158.68,99.3,4.3,74.23,64.66,25.9528130671506,32.6018808777429,10.5099285173634,69.517627593229,39.0347846118406
495,"Taboão da Serra",51.9339487541104,"São Paulo","São Paulo",8843886,31.6266476894798,"Soc. de Econ. Mista com Adm. Pública",279634,39.9034429036664,3.54,152.74,17,133.94,100,3.67,69.67,34.27,37.9310344827586,42.4764890282132,2.94127352698178,78.363242968054,49.8195500268755
